probabilities,true_labels
0.19118682,0
0.3908667,0
0.70496356,0
0.62849593,0
0.22901866,1
0.75798535,1
0.13786389,0
0.7442597,0
0.8235802,1
0.84084326,0
0.6792005,0
0.5287732,1
0.8647076,1
0.81594265,1
0.8767837,1
0.21410064,0
0.60321724,1
0.030836983,0
0.054184433,0
0.23161581,0
0.799424,1
0.27711704,0
0.6189493,0
0.61059904,0
0.1288659,1
0.11436237,0
0.011581888,0
0.1363613,0
0.65966,1
0.1282962,0
0.19363095,0
0.87852716,1
0.53167677,1
0.61601424,0
0.62934864,0
0.6488176,0
0.4736297,1
0.28992465,1
0.6486438,1
0.6045798,1
0.7442485,0
0.8892394,1
0.25775978,0
0.91753334,1
0.32166898,0
0.33608198,0
0.73244405,0
0.071493454,0
0.6354002,1
0.1111608,0
0.12479414,0
0.111423366,0
0.07685221,0
0.29650763,0
0.7769256,1
0.6506767,1
0.8272758,1
0.7051115,0
0.08613926,0
0.2193855,0
0.5052959,0
0.3498006,0
0.019364268,0
0.62658465,1
0.90864515,1
0.8390641,0
0.2055698,0
0.75771433,1
0.5754304,1
0.26290855,0
0.78773206,0
0.09615696,0
0.397601,0
0.81035054,1
0.7257618,1
0.112916104,0
0.8342704,1
0.20441931,0
0.17415076,0
0.2023229,1
0.012817738,0
0.19439556,0
0.5202116,1
0.13118726,0
0.8469712,1
0.1736426,0
0.015745785,0
0.17738743,0
0.5320509,0
0.6144639,0
0.19192101,0
0.20585233,0
0.20168245,0
0.30991384,0
0.21105035,0
0.87063074,1
0.04855357,0
0.15492438,0
0.8159267,1
0.5713227,0
0.49576715,1
0.62455314,1
0.15678622,0
0.20907016,0
0.16997445,0
0.5327863,0
0.1439459,0
0.7675228,0
0.8336282,1
0.81832504,1
0.20102142,0
0.25404224,1
0.21377957,0
0.22125037,0
0.6321826,1
0.18085162,0
0.26524076,1
0.6952961,0
0.7735395,1
0.11570194,0
0.54517484,0
0.27280262,0
0.8443271,0
0.140343,0
0.8756158,1
0.8409236,0
0.8125159,1
0.18047333,0
0.1614854,0
0.6014314,0
0.6515188,1
0.43363166,0
0.8351176,0
0.020796362,0
0.037668407,0
0.13856472,0
0.015583612,0
0.8344408,1
0.7706469,0
0.81310695,0
0.83931845,1
0.82947856,0
0.55432975,1
0.030797297,0
0.40594986,1
0.7248156,1
0.71826047,1
0.21200718,0
0.023528302,0
0.11432487,0
0.1050014,0
0.044294275,0
0.85722625,1
0.8061184,1
0.087528594,0
0.068944246,0
0.89967144,1
0.09082278,0
0.8457743,0
0.7531384,1
0.8783465,1
0.80588394,0
0.83698535,1
0.79387885,1
0.28698975,0
0.8156136,1
0.42974684,0
0.08602535,0
0.64482343,1
0.04003993,0
0.1644768,0
0.45004982,1
0.42811942,0
0.8566648,1
0.7627269,1
0.5160012,0
0.54322463,0
0.15447177,0
0.078785434,0
0.26092398,0
0.42013004,0
0.39477727,1
0.61118895,1
0.50821626,1
0.66207415,0
0.8402406,0
0.846292,0
0.17195065,0
0.9021615,0
0.107754104,0
0.7653307,0
0.82478803,1
0.16696829,1
0.2849128,0
0.24603164,0
0.7977477,1
0.27033573,0
0.13250074,0
0.89220333,1
0.8593223,1
0.89547986,1
0.59326243,0
0.78315955,1
0.4046425,1
0.24992718,1
0.7512901,1
0.08388182,0
0.81838644,1
0.5314112,1
0.66124904,0
0.026797432,0
0.31023067,0
0.15842363,1
0.7049501,0
0.4094858,0
0.589334,0
0.352826,0
0.2857961,0
0.3697794,0
0.7872337,0
0.066533506,0
0.81517464,1
0.91098326,1
0.06865184,0
0.49519095,0
0.18290263,0
0.37445462,0
0.14051127,0
0.26076362,0
0.16404326,0
0.4828788,1
0.33374733,0
0.6873544,0
0.9090946,0
0.3106359,0
0.032174032,0
0.069699876,0
0.033038978,1
0.4254862,1
0.47574887,0
0.7569274,1
0.021301499,0
0.27081648,0
