probabilities,true_labels
0.23163158,0.0
0.63113856,1.0
0.30095115,0.0
0.67925,0.0
0.55528957,0.0
0.7691762,0.0
0.29964426,0.0
0.046456985,0.0
0.86868054,1.0
0.8026594,1.0
0.32789624,0.0
0.32332242,1.0
0.14202209,0.0
0.53215283,0.0
0.8001337,0.0
0.75318116,1.0
0.10521724,0.0
0.83154786,1.0
0.7481294,0.0
0.87318444,1.0
0.02751419,0.0
0.4009294,0.0
0.07342186,0.0
0.047944445,0.0
0.7513705,0.0
0.79030627,0.0
0.10728635,0.0
0.2528955,0.0
0.17417863,0.0
0.117843635,0.0
0.25593618,0.0
0.3631183,1.0
0.64604384,1.0
0.84146243,1.0
0.592734,1.0
0.7844266,1.0
0.3497232,0.0
0.8063624,0.0
0.4470227,0.0
0.720117,1.0
0.03695019,0.0
0.8088855,1.0
0.43148968,1.0
0.57565033,0.0
0.4735441,0.0
0.1069384,0.0
0.14762561,0.0
0.28874078,0.0
0.09558126,0.0
0.09399889,0.0
0.29778266,0.0
0.79045427,1.0
0.06881228,0.0
0.7792155,0.0
0.778468,0.0
0.1388541,0.0
0.14198408,0.0
0.8263625,0.0
0.6067029,1.0
0.75891405,1.0
0.38856047,0.0
0.1713904,0.0
0.033583447,0.0
0.3088949,0.0
0.116074786,0.0
0.19530246,0.0
0.81932676,0.0
0.670452,1.0
0.76148397,1.0
0.097115375,0.0
0.38356268,0.0
0.87947357,1.0
0.15034477,0.0
0.61918837,0.0
0.20193252,0.0
0.72090495,1.0
0.11581447,0.0
0.04483467,0.0
0.820851,1.0
0.7286813,1.0
0.8677625,0.0
0.61987275,1.0
0.7213045,1.0
0.56321484,1.0
0.83940893,0.0
0.072477646,0.0
0.12411197,0.0
0.0645571,0.0
0.85480577,1.0
0.36613342,0.0
0.2983013,0.0
0.029070199,0.0
0.19950207,1.0
0.50528854,0.0
0.37603173,0.0
0.78966594,1.0
0.19300148,0.0
0.3646214,1.0
0.26084316,0.0
0.1447361,0.0
0.05726014,0.0
0.8019343,1.0
0.7955541,0.0
0.8435987,1.0
0.6972056,0.0
0.026618542,0.0
0.4362717,0.0
0.4352377,0.0
0.4228287,0.0
0.7871441,1.0
0.626474,1.0
0.772015,1.0
0.06340384,0.0
0.44886893,1.0
0.63213176,1.0
0.8496034,1.0
0.8298597,1.0
0.81385106,1.0
0.47352988,1.0
0.80883,1.0
0.77708113,0.0
0.78084904,1.0
0.30997497,0.0
0.08762626,0.0
0.03293387,0.0
0.61170816,1.0
0.8150193,1.0
0.82280296,1.0
0.37159556,0.0
0.6535181,0.0
0.6683873,0.0
0.7057108,0.0
0.043021288,0.0
0.1262711,0.0
0.37935394,0.0
0.041832853,0.0
0.7581676,1.0
0.41003183,0.0
0.11899303,0.0
0.13641876,0.0
0.8799623,1.0
0.21828797,1.0
0.16779675,0.0
0.7869649,1.0
0.82530665,1.0
0.022742474,0.0
0.06280195,0.0
0.2891991,1.0
0.06474297,0.0
0.22749412,1.0
0.3749667,0.0
0.12121253,0.0
0.6799756,0.0
0.71947277,1.0
0.40454203,0.0
0.029771607,0.0
0.5752165,0.0
0.843275,1.0
0.056112617,0.0
0.054850977,0.0
0.59967375,0.0
0.030842757,0.0
0.5451248,0.0
0.59543633,1.0
0.040954985,0.0
0.20015332,1.0
0.26008773,0.0
0.08137194,0.0
0.09774281,0.0
0.46430543,1.0
0.7934217,0.0
0.018653365,0.0
0.13505752,0.0
0.5433112,1.0
0.70128924,0.0
0.18676142,1.0
0.10539801,0.0
0.027000356,0.0
0.2968897,0.0
0.09621633,0.0
0.030223252,0.0
0.08674731,0.0
0.07369909,0.0
0.24906527,1.0
0.58373207,1.0
0.18229666,0.0
0.8155988,1.0
0.17670126,0.0
0.4230602,1.0
0.7433195,1.0
0.37948748,1.0
0.87287164,0.0
0.41079488,1.0
0.10662662,0.0
0.11358398,0.0
0.030066533,0.0
0.24474113,0.0
0.75287604,0.0
0.20391344,1.0
0.17224196,0.0
0.0646642,0.0
0.15558572,0.0
0.071859725,0.0
0.09402978,0.0
0.21011421,0.0
0.06514906,1.0
0.88012624,1.0
0.47077605,0.0
0.55463827,1.0
0.24030259,0.0
0.18048124,0.0
0.8171362,0.0
0.7310425,1.0
0.48889825,1.0
0.2778655,0.0
0.9061735,1.0
0.8396307,1.0
0.49036413,0.0
0.1530912,1.0
